step,step_distance,ref_step_epd,agent_step_epd_accounted,agent_step_epd_raw,step_saving_accounted_pct,step_saving_raw_pct,step_net_saving_accounted_pct,step_net_saving_raw_pct,running_saving_accounted_pct,running_saving_raw_pct,running_saving_iso_pct,running_net_saving_accounted_pct,running_net_saving_raw_pct,running_net_saving_iso_pct,rolling_saving_accounted_pct,rolling_saving_raw_pct,rolling_net_saving_accounted_pct,rolling_net_saving_raw_pct,rolling_raw_energy_saved,rolling_accounted_energy_saved,rolling_pure_energy_saved,rolling_pure_net_energy_saved
39.00000000,1.62012422,0.00337850,0.00330298,0.00329896,2.23548150,2.35452580,2.23548150,2.35452580,2.86471367,2.94125342,2.70685053,2.86471367,2.94125342,2.83477235,2.18980432,2.28162360,2.18980432,2.28162360,0.00175846,0.00171075,0.00165513,0.00170020
40.00000000,1.63772643,0.00337891,0.00330345,0.00329902,2.23306561,2.36427164,2.23306561,2.36427164,2.88730097,2.96592259,2.73174310,2.88730097,2.96592259,2.85779166,2.20241499,2.29848409,2.20241499,2.29848409,0.00180320,0.00175269,0.00169708,0.00174214
41.00000000,1.65519023,0.00337931,0.00330401,0.00329908,2.22801352,2.37400365,2.22801352,2.37400365,2.90913129,2.99024892,2.75576282,2.90913129,2.99024892,2.88004541,2.21314216,2.31500149,2.21314216,2.31500149,0.00184788,0.00179369,0.00173808,0.00178314
42.00000000,1.67251348,0.00337970,0.00330443,0.00329891,2.22720122,2.39039016,2.22720122,2.39039016,2.93039823,3.01448321,2.77911973,2.93039823,3.01448321,2.90170336,2.22236896,2.33197045,2.22236896,2.33197045,0.00189291,0.00183394,0.00177833,0.00182339
43.00000000,1.68969750,0.00338009,0.00330500,0.00329888,2.22152829,2.40280056,2.22152829,2.40280056,2.95098972,3.03849626,2.80170155,2.95098972,3.03849626,2.92267156,2.22637057,2.34549737,2.22637057,2.34549737,0.00193611,0.00187128,0.00181567,0.00186073
44.00000000,1.70674384,0.00338048,0.00330577,0.00329900,2.21007299,2.41029930,2.21007299,2.41029930,2.97071981,3.06210399,2.82333755,2.97071981,3.06210399,2.94276524,2.22710156,2.35816312,2.22710156,2.35816312,0.00197882,0.00190672,0.00185110,0.00189617
45.00000000,1.72365963,0.00338100,0.00330727,0.00329984,2.18061328,2.40049744,2.18061328,2.40049744,2.98902488,3.08471918,2.84347010,2.98902488,3.08471918,2.96141458,2.22269344,2.36831188,2.22269344,2.36831188,0.00202009,0.00193910,0.00188348,0.00192855
46.00000000,1.74044383,0.00337142,0.00330860,0.00330055,1.86313260,2.10203910,1.86313260,2.10203910,2.99624157,3.09661126,2.85243487,2.99624157,3.09661126,2.96896982,2.18456435,2.34585357,2.18456435,2.34585357,0.00204192,0.00195129,0.00189567,0.00194074
47.00000000,1.75708199,0.00337844,0.00330905,0.00330031,2.05393434,2.31277108,2.05393434,2.31277108,3.00984168,3.11527944,2.86770868,3.00984168,3.11527944,2.98288417,2.16652536,2.34435749,2.16652536,2.34435749,0.00207545,0.00197448,0.00191886,0.00196393
48.00000000,1.77214336,0.00309063,0.00316430,0.00315586,-2.38380551,-2.11069584,-2.38380551,-2.11069584,2.89160705,3.00185585,2.75071168,2.89160705,3.00185585,2.86488128,1.72142220,1.91533196,1.72142220,1.91533196,0.00184190,0.00173168,0.00167606,0.00172113
49.00000000,1.78727424,0.00305335,0.00318376,0.00317609,-4.27115393,-4.01971340,-4.27115393,-4.01971340,2.72520185,2.83936286,2.58544230,2.72520185,2.83936286,2.69868660,1.09715700,1.30380547,1.09715700,1.30380547,0.00149497,0.00137753,0.00132192,0.00136698
