step,step_distance,ref_step_epd,agent_step_epd_accounted,agent_step_epd_raw,step_saving_accounted_pct,step_saving_raw_pct,step_net_saving_accounted_pct,step_net_saving_raw_pct,running_saving_accounted_pct,running_saving_raw_pct,running_saving_iso_pct,running_net_saving_accounted_pct,running_net_saving_raw_pct,running_net_saving_iso_pct,rolling_saving_accounted_pct,rolling_saving_raw_pct,rolling_net_saving_accounted_pct,rolling_net_saving_raw_pct,rolling_raw_energy_saved,rolling_accounted_energy_saved,rolling_pure_energy_saved,rolling_pure_net_energy_saved
39.00000000,1.18352616,0.00196308,0.00195353,0.00195283,0.48620957,0.52202237,0.48620957,0.52202237,4.11388206,4.19045210,3.78589296,4.11388206,4.19045210,4.07037592,0.76334000,0.79625493,0.76334000,0.79625493,0.00050703,0.00049931,0.00045018,0.00049279
40.00000000,1.18980920,0.00188775,0.00187967,0.00187897,0.42833257,0.46506244,0.42833257,0.46506244,4.02491522,4.09996414,3.70112514,4.02491522,4.09996414,3.98196101,0.69598281,0.72929889,0.69598281,0.72929889,0.00048979,0.00048199,0.00043286,0.00047547
41.00000000,1.19767904,0.00204975,0.00204234,0.00204167,0.36170372,0.39416766,0.36170372,0.39416766,3.93204618,4.00539970,3.61322975,3.93204618,4.00539970,3.88975334,0.62880802,0.66221833,0.62880802,0.66221833,0.00047700,0.00046911,0.00041997,0.00046259
42.00000000,1.20440423,0.00193854,0.00193211,0.00193147,0.33184126,0.36473835,0.33184126,0.36473835,3.84886646,3.92075586,3.53406453,3.84886646,3.92075586,3.80710101,0.57046080,0.60439551,0.57046080,0.60439551,0.00045960,0.00045163,0.00040249,0.00044511
43.00000000,1.21035981,0.00186464,0.00185903,0.00185842,0.30079690,0.33325592,0.30079690,0.33325592,3.77266145,3.84321547,3.46122980,3.77266145,3.84321547,3.73134828,0.51638651,0.55045611,0.51638651,0.55045611,0.00044389,0.00043591,0.00038677,0.00042939
44.00000000,1.21598423,0.00183376,0.00182937,0.00182881,0.23922908,0.26996833,0.23922908,0.26996833,3.70000315,3.76925611,3.39158511,3.70000315,3.76925611,3.65908289,0.46326345,0.49713972,0.46326345,0.49713972,0.00042751,0.00041961,0.00037047,0.00041309
45.00000000,1.22192144,0.00186593,0.00186392,0.00186342,0.10749191,0.13436957,0.10749191,0.13436957,3.62587380,3.69377208,3.32051468,3.62587380,3.69377208,3.58535981,0.40381470,0.43697831,0.40381470,0.43697831,0.00041101,0.00040328,0.00035415,0.00039676
46.00000000,1.22707367,0.00178891,0.00178887,0.00178844,0.00236226,0.02629074,0.00236226,0.02629074,3.55539060,3.62197304,3.25253797,3.55539060,3.62197304,3.51520562,0.34249005,0.37477973,0.34249005,0.37477973,0.00038997,0.00038254,0.00033340,0.00037602
47.00000000,1.23310280,0.00187880,0.00187952,0.00187919,-0.03844154,-0.02052198,-0.03844154,-0.02052198,3.48377490,3.54886651,3.18377304,3.48377490,3.54886651,3.44397974,0.27799037,0.30866772,0.27799037,0.30866772,0.00037053,0.00036351,0.00031437,0.00035699
48.00000000,1.23721588,0.00169008,0.00169143,0.00169118,-0.08011619,-0.06532042,-0.08011619,-0.06532042,3.42137480,3.48511147,3.12318659,3.42137480,3.48511147,3.38181329,0.21940668,0.24800198,0.21940668,0.24800198,0.00035158,0.00034508,0.00029594,0.00033856
49.00000000,1.24078107,0.00163680,0.00163920,0.00163905,-0.14637953,-0.13701254,-0.14637953,-0.13701254,3.36189055,3.42424846,3.06520510,3.36189055,3.42424846,3.32253122,0.15913448,0.18525037,0.15913448,0.18525037,0.00033052,0.00032466,0.00027552,0.00031814
50.00000000,1.24577188,0.00178127,0.00178366,0.00178362,-0.13417429,-0.13197182,-0.13417429,-0.13197182,3.30023098,3.36095834,3.00563812,3.30023098,3.36095834,3.26113963,0.10315070,0.12583368,0.10315070,0.12583368,0.00031419,0.00030911,0.00025997,0.00030259
51.00000000,1.24927747,0.00163524,0.00163829,0.00163829,-0.18661502,-0.18661502,-0.18661502,-0.18661502,3.24475956,3.30402398,2.95155144,3.24475956,3.30402398,3.20585847,0.04729503,0.06678781,0.04729503,0.06678781,0.00029279,0.00028850,0.00023936,0.00028198
52.00000000,1.25365353,0.00172395,0.00172725,0.00172725,-0.19098295,-0.19098295,-0.19098295,-0.19098295,3.18847561,3.24625707,2.89696956,3.18847561,3.24625707,3.14980340,-0.00704052,0.00908029,-0.00704052,0.00908029,0.00027516,0.00027164,0.00022250,0.00026512
53.00000000,1.25735390,0.00165921,0.00166251,0.00166251,-0.19894734,-0.19894734,-0.19894734,-0.19894734,3.13625979,3.19268584,2.84613657,3.13625979,3.19268584,3.09776759,-0.05759678,-0.04472870,-0.05759678,-0.04472870,0.00025855,0.00025577,0.00020663,0.00024925
54.00000000,1.25922394,0.00147845,0.00148212,0.00148212,-0.24861877,-0.24861877,-0.24861877,-0.24861877,3.09044290,3.14570737,2.80092597,3.09044290,3.14570737,3.05203080,-0.10480467,-0.09493039,-0.10480467,-0.09493039,0.00024068,0.00023858,0.00018944,0.00023206
55.00000000,1.26163399,0.00146926,0.00145335,0.00145335,1.08265579,1.08265579,1.08265579,1.08265579,3.07311416,3.12726617,2.78414536,3.07311416,3.12726617,3.03477836,-0.02247065,-0.01533987,-0.02247065,-0.01533987,0.00025004,0.00024855,0.00019942,0.00024203
56.00000000,1.26438880,0.00140675,0.00140546,0.00140546,0.09142762,0.09142762,0.09142762,0.09142762,3.03846335,3.09160423,2.74979472,3.03846335,3.09160423,3.00016522,-0.01502281,-0.01030949,-0.01502281,-0.01030949,0.00024378,0.00024282,0.00019368,0.00023630
57.00000000,1.26682234,0.00128664,0.00129124,0.00129124,-0.35791257,-0.35791257,-0.35791257,-0.35791257,3.00008154,3.05231094,2.71125054,3.00008154,3.05231094,2.96176291,-0.04060750,-0.03783730,-0.04060750,-0.03783730,0.00022796,0.00022741,0.00017827,0.00022089
58.00000000,1.26943743,0.00122207,0.00122736,0.00122736,-0.43287548,-0.43287548,-0.43287548,-0.43287548,2.96335340,3.01475573,2.67414093,2.96335340,3.01475573,2.92498589,-0.06739280,-0.06615169,-0.06739280,-0.06615169,0.00021413,0.00021389,0.00016476,0.00020737
59.00000000,1.27130687,0.00106489,0.00107102,0.00107102,-0.57604754,-0.57604754,-0.57604754,-0.57604754,2.93011355,2.98080850,2.63994169,2.93011355,2.98080850,2.89161754,-0.09479348,-0.09453241,-0.09479348,-0.09453241,0.00019923,0.00019918,0.00015004,0.00019266
